tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
40.9021296296,758.733333333,11.8870140612,11.2871565707,11.6164753634,340.433333333,963.866666667,642.3
40.922962963,758.8,11.9230259891,11.0608868299,11.5406066282,339.9,964.133333333,642.066666667
40.9437962963,759.6,11.8642833499,11.2662692499,11.5504532615,341.033333333,963.033333333,641.233333333
40.9646296296,758.9,11.9636183231,11.2255129054,11.4789170539,339.933333333,963.5,643.0
40.985462963,759.866666667,11.8530774322,11.2145574855,11.4110004629,340.6,963.3,642.833333333
41.0062962963,758.266666667,11.7347782925,11.1184058211,11.3910687914,339.866666667,964.033333333,643.166666667
41.0271296296,757.428571429,11.6064164048,10.9462276638,11.3447215259,339.357142857,964.857142857,641.857142857
41.0480092593,756.266666667,11.7921562138,11.1141061683,11.4152264508,340.533333333,963.533333333,641.333333333
41.0688425926,755.133333333,11.7985444922,11.0336092715,11.3636297685,340.666666667,964.1,642.266666667
41.0896759259,754.466666667,11.617866005,10.855038888,11.2980020812,339.4,963.833333333,643.566666667
41.1105092593,754.0,11.6948030453,10.8387363546,11.1975396156,341.1,963.9,642.633333333
41.1313425926,754.0,11.5083567764,10.7286116167,11.2396483687,339.2,963.866666667,641.9
41.1521759259,753.333333333,11.3693708609,10.8159854377,11.1485330936,340.0,963.0,642.733333333
41.1730092593,752.266666667,11.4118133686,10.8949197419,11.1205049806,339.9,963.866666667,642.866666667
41.1938425926,751.178571429,11.232654413,10.7401952673,11.0314475284,339.785714286,964.178571429,642.5
41.2146990741,750.166666667,11.4858373364,10.8906741759,11.1829705279,339.5,964.4,641.866666667
41.2355324074,748.033333333,11.2850049652,10.6780923994,11.0504166284,340.166666667,963.9,642.733333333
41.2563657407,747.333333333,11.2800860785,10.6370713931,10.9497931509,340.066666667,964.033333333,642.1
41.2771990741,746.833333333,11.3103790763,10.6573936082,10.9652948255,339.966666667,963.366666667,642.1
41.2980324074,745.466666667,11.165783372,10.6422656509,10.9228550787,339.666666667,964.1,643.466666667
41.3188657407,744.1,11.0834437086,10.4315283987,10.747304662,339.9,964.266666667,642.566666667
41.3396990741,742.433333333,10.9584161696,10.5217823422,10.6858185626,340.0,963.833333333,642.2
41.3605324074,741.214285714,11.0412593206,10.480457105,10.7140327087,339.5,963.75,642.678571429
41.381400463,740.6,10.9948632974,10.4209306177,10.7546783227,340.0,964.466666667,643.033333333
41.4022337963,739.4,10.9685169843,10.2473509934,10.6321703623,339.633333333,964.0,642.933333333
41.4230671296,738.333333333,10.9233189798,10.1812913907,10.5805693008,339.7,963.533333333,643.433333333
41.443900463,738.6,10.86398277,10.3182044062,10.6016906156,340.7,964.4,642.8
41.4647337963,737.533333333,10.7308711494,10.1767141438,10.498383094,339.4,964.166666667,643.4
41.4855671296,737.8,10.7666059301,10.1737330242,10.5152788197,340.433333333,963.7,642.1
41.506400463,738.466666667,10.8973849719,10.2186878728,10.5408294265,339.7,963.833333333,643.266666667
41.5272337963,739.928571429,10.8135761589,10.1484426773,10.4479100778,339.75,964.392857143,643.142857143
41.5481134259,741.733333333,10.7382806029,10.2610927152,10.5220474521,339.333333333,964.766666667,643.0
41.5689467593,743.866666667,10.7968543046,10.2071192053,10.4453038537,339.566666667,964.233333333,643.7
41.5897800926,746.566666667,10.7550919026,10.1102831595,10.4510904042,339.5,963.166666667,643.166666667
41.6106134259,750.233333333,10.8697451175,10.1936765436,10.4723279876,340.066666667,963.6,643.466666667
41.6314467593,753.133333333,10.653591526,10.0066203244,10.3208491695,339.633333333,964.1,644.366666667
41.6522800926,755.466666667,10.7049478736,10.2595167163,10.4598024112,340.266666667,964.333333333,642.7
41.6731134259,760.866666667,10.7823354284,10.2962289117,10.5561894745,340.1,964.033333333,643.133333333
41.6939467593,765.178571429,10.9644451794,10.2205493051,10.5731993387,340.607142857,963.428571429,643.714285714
41.7148148148,768.166666667,11.0595238095,10.464669866,10.7245907055,339.5,963.8,642.733333333
41.7356481481,774.266666667,11.153630363,10.299009901,10.6190419975,339.2,963.033333333,642.333333333
41.7564814815,779.8,11.2278877888,10.2124814264,10.5847408192,339.433333333,963.033333333,642.9
41.7773148148,782.566666667,10.9965300727,10.1523353689,10.5473488314,339.666666667,963.133333333,643.5
41.7981481481,785.3,10.8999669858,10.3342687356,10.6101433719,339.533333333,963.233333333,643.133333333
41.8189814815,790.733333333,10.9663310777,10.410997358,10.7039722644,339.366666667,963.433333333,642.5
41.8398148148,794.2,11.0325189832,10.3801584681,10.6472204584,338.866666667,963.2,643.533333333
41.8606481481,797.714285714,10.9369428854,10.2965528616,10.5730849244,338.571428571,963.785714286,643.0
41.8815046296,799.6,10.9306701882,10.3669966997,10.6156109892,339.566666667,963.433333333,642.133333333
41.902337963,800.3,10.8617617948,10.2271902326,10.5618915786,339.1,963.5,643.533333333
41.9231712963,800.2,10.8084158416,10.1054107555,10.5347205439,339.866666667,963.433333333,643.733333333
41.9440046296,802.1,10.7225338172,10.1812180228,10.4299320497,339.2,963.566666667,642.9
41.964837963,802.366666667,10.6519300561,10.0714167904,10.3887954604,339.033333333,963.333333333,643.366666667
41.9856712963,802.4,10.8579207921,10.0775577558,10.3768885965,339.766666667,962.966666667,643.4
42.0065046296,802.6,10.6283828383,10.0732552384,10.317420256,339.2,963.0,642.6
42.027337963,802.321428571,10.7104176985,10.0729493316,10.3619141335,339.107142857,963.321428571,643.321428571
42.0482291667,801.533333333,10.9360964333,10.2117161716,10.545797168,339.433333333,963.6,643.1
42.0690625,801.1,10.7597359736,10.1568433218,10.4593205696,339.533333333,962.633333333,642.666666667
42.0898958333,800.4,10.7558197127,10.1080858086,10.4394394471,339.3,963.066666667,642.766666667
42.1107291667,799.733333333,10.6971098266,9.98315998019,10.3045992776,339.7,963.133333333,644.4
42.1315625,799.266666667,10.6103317379,9.93580858086,10.3287244498,339.333333333,964.066666667,642.9
42.1523958333,798.6,10.5175713579,9.91264861295,10.2424303671,338.8,962.4,642.9
42.1732291667,797.533333333,10.5729372937,9.9618686035,10.2625857011,339.7,963.5,642.8
42.1940625,795.357142857,10.5501815781,9.91863343786,10.2431397127,339.892857143,963.428571429,643.0
42.2149074074,794.133333333,10.7210300429,10.0252767223,10.3409625311,339.5,963.733333333,642.9
42.2357407407,792.066666667,10.5314512135,9.85273237576,10.1893942952,339.266666667,963.2,643.866666667
42.2565740741,790.366666667,10.7663088357,9.89691062283,10.2019837596,339.0,963.6,642.9
42.2774074074,788.933333333,10.4578790882,9.87254416378,10.1337429404,339.7,963.533333333,643.633333333
42.2982407407,786.166666667,10.4887714663,9.68501074203,10.0534587083,339.0,963.333333333,643.533333333
42.3190740741,783.8,10.354748142,9.73472084572,10.0756091249,339.2,963.433333333,643.766666667
42.3399074074,783.333333333,10.1790551701,9.64220789952,9.95504525626,339.7,963.466666667,642.133333333
42.3607407407,783.142857143,10.2365680278,9.53753506022,9.96684890774,338.821428571,963.357142857,643.0
42.3816087963,781.766666667,10.5308682734,9.70594059406,10.1267187472,339.333333333,963.133333333,643.866666667
42.4024421296,781.4,10.2900990099,9.60957886045,9.90454558106,339.866666667,963.766666667,643.466666667
42.423275463,780.2,10.2948844884,9.48844884488,9.79148353336,339.233333333,962.933333333,644.766666667
42.4441087963,779.466666667,10.1637204692,9.49189546808,9.79987568915,339.0,963.566666667,643.4
42.4649421296,777.866666667,10.3442107007,9.55090909091,9.82371485637,340.133333333,963.7,643.9
42.485775463,777.866666667,10.1822406639,9.33013721276,9.76935380153,339.566666667,964.433333333,644.2
42.5066087963,778.933333333,10.3153376259,9.51435643564,9.86320871333,339.6,963.4,644.066666667
42.5274421296,778.928571429,10.5948844884,9.5085978836,9.98146744246,339.821428571,964.464285714,644.071428571
42.5483217593,781.333333333,10.5075982821,9.80639814354,10.1264164816,339.533333333,963.4,643.2
42.5691550926,782.333333333,10.2681998676,9.28784860558,9.86797391094,339.633333333,963.766666667,643.966666667
42.5899884259,783.333333333,10.3314068692,9.44066115702,9.93386719411,339.333333333,964.0,644.033333333
42.6108217593,784.3,10.307666887,9.37723658052,9.88894663515,339.166666667,963.2,644.166666667
42.6316550926,787.933333333,10.1805119736,9.60832232497,9.91966425323,339.4,963.733333333,644.866666667
42.6524884259,792.333333333,10.4582232497,9.90931615461,10.1636566688,339.7,963.3,643.366666667
42.6733217593,795.4,10.6723341037,9.90561056106,10.2101722984,340.166666667,962.866666667,643.933333333
42.6941550926,799.071428571,10.678996037,9.89585740221,10.2537677619,340.214285714,963.071428571,643.535714286
42.7150231481,800.7,10.8428264818,10.2162072949,10.564629626,340.066666667,963.3,643.833333333
42.7358564815,804.0,10.6822908071,10.2271376692,10.4312378731,339.733333333,963.533333333,643.7
42.7566898148,808.133333333,10.7714002969,10.2283074893,10.4718898567,340.2,963.433333333,643.966666667
42.7775231481,811.8,10.8916913947,10.4002968827,10.6160988474,340.0,963.633333333,643.9
42.7983564815,814.266666667,11.151005605,10.4540656441,10.7595750947,340.066666667,963.0,643.833333333
42.8191898148,815.5,10.9043850973,10.4057708162,10.6710059408,340.333333333,962.966666667,644.0
42.8400231481,817.733333333,11.1423153034,10.5149216818,10.8169347782,340.233333333,963.233333333,644.966666667
42.8608564815,820.75,11.3808738664,10.5779499011,10.9866317894,339.892857143,963.214285714,643.535714286
42.881724537,821.8,11.618592385,10.8872217642,11.3202279154,340.566666667,963.066666667,643.966666667
42.9025578704,822.0,11.4484918411,10.9295844327,11.2219115117,341.166666667,962.3,643.266666667
42.9233912037,823.433333333,11.5810120323,11.0008245383,11.2861106252,339.966666667,963.033333333,644.966666667
42.944224537,825.266666667,11.6292023731,10.9767824798,11.262331958,340.633333333,962.666666667,643.866666667
42.9650578704,825.133333333,11.7063282795,10.9312221672,11.2037285376,340.6,963.3,643.666666667
42.9858912037,824.266666667,11.6052414702,10.9790636334,11.369641605,340.666666667,961.966666667,642.833333333
43.006724537,824.0,11.5667435728,11.0838826632,11.3341105036,340.233333333,963.033333333,644.033333333
43.0275578704,824.0,11.5161449753,11.0529004614,11.3072438084,340.142857143,962.821428571,644.607142857
43.0484259259,822.7,11.8548360521,11.2499587799,11.5671846485,340.5,963.0,642.733333333
43.0692592593,821.8,11.8729609491,11.0500823723,11.4836011871,340.533333333,962.566666667,644.233333333
43.0900925926,821.133333333,11.8546473303,11.1216216216,11.4447846014,340.033333333,962.633333333,643.533333333
43.1109259259,819.533333333,11.7976916735,11.2350807781,11.5266516504,340.033333333,962.333333333,642.9
43.1317592593,818.733333333,11.8889072029,11.2453825858,11.5568877654,341.366666667,961.9,642.6
43.1525925926,816.833333333,11.8921503958,11.2934872218,11.6031642841,340.633333333,961.966666667,644.333333333
43.1734259259,815.566666667,11.9579485488,11.4144411474,11.6847715743,340.833333333,963.233333333,642.166666667
43.1942592593,814.785714286,12.1199274167,11.3740520936,11.6607533477,340.571428571,962.571428571,643.0
43.2151157407,813.8,12.1103596173,11.5040409038,11.7767584124,340.333333333,961.733333333,643.866666667
43.2359490741,813.066666667,12.1087099967,11.2916048161,11.715137752,340.766666667,961.733333333,643.7
43.2567824074,810.866666667,11.7931716972,11.2166886544,11.5101695363,341.4,962.933333333,644.3
43.2776157407,806.833333333,11.5522191058,10.8317664523,11.2155138962,341.666666667,961.8,644.6
43.2984490741,803.533333333,11.4550404224,10.5860703086,10.9553285075,340.933333333,961.766666667,645.2
43.3192824074,801.333333333,10.8436519729,10.238582028,10.5490839436,341.766666667,961.2,644.9
43.3401157407,799.4,10.7310549777,10.1496036988,10.4863832542,342.066666667,962.4,644.433333333
43.3609490741,795.214285714,10.5361386139,9.96731594586,10.3122083751,341.642857143,961.5,644.964285714
43.3846064815,791.2,10.4157859974,10.0563566318,10.1925000902,342.6,962.1,645.6
43.4054398148,788.6,10.0976267827,9.83355350066,9.99373784812,342.1,962.4,644.6
43.4262731481,785.7,9.91979522184,9.75918682166,9.83407320574,342.8,961.3,644.0
43.4471064815,783.2,9.88596442927,9.66908690869,9.76359025032,342.1,962.0,645.2
43.4679398148,782.5,9.83475626549,9.49148525765,9.66599848453,341.9,961.8,645.7
43.4887731481,782.8,9.83303974458,9.4911594602,9.64674968799,341.7,961.4,644.9
43.5096064815,781.4,9.80861033019,9.47103205199,9.61281260574,341.3,961.2,644.5
43.5304398148,782.0,9.93164933135,9.53138075314,9.63665172901,342.25,961.625,646.25
43.5513078704,781.4,9.87426369392,9.42463265643,9.58060386821,342.4,961.5,645.4
43.5721412037,782.9,9.53957072097,9.32657893288,9.44514721901,342.3,961.6,644.9
43.592974537,782.0,9.59070382201,9.28503026968,9.44900103958,343.2,960.6,644.2
43.6138078704,782.5,9.54664096916,9.21936443245,9.42168615605,343.0,962.9,644.7
43.6346412037,784.0,9.5660720185,9.25217534971,9.39852111533,342.8,961.6,646.5
43.655474537,786.1,9.44605900484,9.29870058364,9.37742966186,341.9,961.4,645.5
43.6763078704,790.0,9.49719286658,9.1312558498,9.30334118418,342.2,961.2,643.9
43.6971412037,790.75,9.42746285085,9.23998238661,9.32354501395,342.125,961.0,643.75
43.7179976852,793.4,9.38624105669,9.20726472207,9.3061854865,342.6,961.5,644.6
43.7388310185,795.0,9.29522813584,9.14388687135,9.24615360429,342.6,962.9,644.8
43.7596643519,798.0,9.31653370014,8.96291609354,9.14442473208,342.7,961.3,645.9
43.7804976852,799.8,9.17868735215,8.92235734331,9.03839172756,342.8,961.8,645.8
43.8013310185,800.2,9.10198019802,8.77775943656,8.9815662995,342.1,961.4,646.4
43.8221643519,801.3,9.2017157941,8.84873487349,9.0250753601,341.9,962.2,646.2
43.8429976852,803.4,9.18737282077,8.92699163732,9.0724365087,342.6,960.8,645.8
43.8638310185,804.875,9.06702589762,8.74646570218,8.91517229132,342.625,961.25,647.25
43.8846759259,805.9,8.9547904521,8.72711267606,8.86105714622,342.5,961.7,645.4
43.9055092593,805.7,8.94375103096,8.64407059212,8.78622411957,342.4,961.9,644.9
43.9263425926,806.0,8.7605982295,8.53572410758,8.63308079263,343.0,960.8,645.1
43.9471759259,806.0,8.6257560761,8.44848251594,8.53225164392,341.6,961.2,646.8
43.9680092593,805.9,8.56944826448,8.44391906752,8.50809661606,343.1,960.6,646.3
43.9888425926,806.0,8.59716265259,8.39407268928,8.53861945137,342.2,961.4,645.8
44.0096759259,805.8,8.59533758522,8.33648611493,8.45578511973,342.6,961.0,646.0
44.0305092593,805.5,8.71084469864,8.43646864686,8.54530755079,341.875,961.625,645.5
44.0513773148,804.5,8.59771252612,8.33168371275,8.51131099114,342.3,962.1,646.1
44.0722106481,802.5,8.58853622311,8.36016716155,8.44470445565,342.0,960.9,646.6
44.0930439815,803.4,8.43423730678,8.11002310485,8.24039923557,343.5,961.3,646.1
44.1138773148,800.2,8.2391531482,7.96742061527,8.06788487558,343.1,960.6,644.7
44.1347106481,800.0,8.04730473047,7.85357535754,7.96087878459,342.8,960.7,644.8
44.1555439815,799.8,8.03592254373,7.75330178296,7.89631426179,342.4,961.4,645.9
44.1763773148,799.6,7.94856985699,7.73727927829,7.83522429626,342.8,960.9,646.1
44.1972106481,798.0,7.85030533091,7.7056169885,7.78516331363,341.875,961.25,645.0
44.2180555556,795.2,7.95118058231,7.64152085397,7.79841836278,343.6,961.0,645.5
44.2388888889,792.0,7.86873968079,7.52712965001,7.65711282181,343.4,960.5,645.5
44.2597222222,792.0,7.80904937524,7.51521655385,7.59689935162,343.6,960.9,646.0
44.2805555556,790.0,7.79142117725,7.50899785372,7.60430616689,343.3,961.0,645.9
44.3013888889,787.0,7.71083342508,7.46831121634,7.59105203619,342.6,961.1,646.4
44.3222222222,785.1,7.69613077219,7.48174458946,7.57091830597,343.4,961.8,646.5
44.3430555556,783.7,7.67968276698,7.48485182329,7.56712786435,342.9,960.8,646.8
44.3638888889,783.125,7.65971151729,7.48306997743,7.59417759632,343.875,960.75,647.0
44.3847569444,781.6,7.61252133693,7.42234723141,7.49024075755,342.5,960.6,647.4
44.4055902778,780.6,7.69582209501,7.31218330029,7.50678483799,342.8,961.9,645.6
44.4264236111,778.2,7.62463536793,7.25667565931,7.4039467457,343.5,960.6,647.2
44.4472569444,778.6,7.38847890737,7.16164730496,7.3119865608,342.6,962.6,646.4
44.4680902778,775.6,7.40570453169,7.18899112899,7.32833629697,342.7,960.2,645.9
44.4889236111,776.0,7.37566050198,6.96402640264,7.20264567183,343.5,961.6,645.4
44.5097569444,775.0,7.21413996581,6.99966967628,7.10256789533,343.4,960.4,646.3
44.5305902778,775.25,7.26600660066,6.70024813896,6.93513195511,343.5,961.125,646.25
44.5514351852,777.0,6.94553556693,6.52865329513,6.7178390823,343.6,961.5,647.6
44.5722685185,777.6,6.85633259912,6.59768722467,6.70878677873,344.4,960.5,647.2
44.5931018519,779.6,6.81162931557,6.60266651975,6.70934359864,343.7,960.6,645.8
44.6139351852,782.0,6.80004405529,6.44095138468,6.61897846287,343.2,960.6,646.6
44.6347685185,782.3,6.87575724199,6.52657670063,6.71682330082,343.2,961.0,646.6
44.6556018519,782.4,6.84830130499,6.59769861807,6.71534473897,343.2,960.0,645.7
44.6764351852,783.1,6.82381109643,6.66721735778,6.75177726707,343.4,960.8,647.7
44.6972685185,783.0,6.78073217726,6.55783212161,6.69585738194,344.0,960.0,646.875
44.7181365741,783.6,6.74149510074,6.41674464689,6.57260261029,343.5,960.3,646.7
44.7389699074,784.5,6.79376960757,6.57098816405,6.65143645648,343.6,960.3,645.6
44.7598032407,784.6,6.74278952004,6.49356152322,6.64239398427,343.5,960.5,645.7
44.7806365741,785.8,6.63203082003,6.41310807836,6.55301989856,344.0,959.7,647.7
44.8014699074,788.3,6.70849155247,6.40568062971,6.54197119802,344.2,960.2,646.3
44.8223032407,788.9,6.63067180617,6.41636853982,6.5444888518,344.0,960.0,646.0
44.8431365741,792.0,6.77846255434,6.50811732981,6.63705737443,343.7,960.4,645.5
44.8639699074,791.0,6.83980849659,6.59056894465,6.71728104384,344.0,959.125,647.125
44.8848263889,792.8,6.65890448665,6.4891029169,6.58157785691,344.1,959.6,647.2
44.9056597222,793.0,6.7622296814,6.57171939477,6.66467917422,343.8,959.9,646.5
44.9264930556,792.6,6.97138139791,6.71533127889,6.79511726015,344.1,959.7,646.2
44.9473263889,791.8,6.9161439419,6.65164768664,6.80997373911,344.3,958.6,646.7
44.9681597222,791.0,7.06159180978,6.77181392788,6.89230684521,344.3,959.6,647.4
44.9889930556,791.2,7.11512850146,6.85810996753,6.99963863411,344.1,960.6,647.2
45.0098263889,791.2,7.21253990972,6.90887079023,7.02922140605,344.1,959.5,647.3
45.0306597222,789.25,7.21042492294,7.01348228043,7.13353039937,344.125,959.875,647.125
45.0515162037,787.8,7.18890356671,6.89117031818,7.08496474898,344.3,960.0,648.2
45.072349537,786.6,7.37413280476,7.20320237702,7.29137975768,344.1,960.3,645.5
45.0931828704,784.1,7.63042281436,7.27363321037,7.45934722876,344.3,959.2,646.8
45.1140162037,783.5,7.65862923204,7.33305789677,7.5271296021,343.8,960.4,645.8
45.134849537,782.6,7.68968935889,7.4081947351,7.55541063796,344.7,960.1,644.9
45.1556828704,782.8,7.83949121744,7.57436970164,7.70636527156,344.3,960.2,646.3
45.1765162037,780.0,8.26787091089,7.78523046423,8.01300951113,344.8,959.9,649.3
45.197349537,779.25,8.14910011558,7.85024500358,8.02939658252,344.75,960.0,646.375
45.2182060185,775.4,8.21000165226,7.91165630673,8.01478790771,344.5,960.0,646.0
45.2390393519,775.2,8.52880590438,8.01917461017,8.29573268917,344.2,960.1,647.4
45.2598726852,771.6,8.62529609431,8.34140022051,8.50673161169,344.6,959.1,647.2
45.2807060185,769.4,8.92563622342,8.41557869223,8.72658066296,344.7,959.7,649.0
45.3015393519,767.0,9.17571216045,8.72780869469,8.96099409837,344.7,959.6,647.2
45.3223726852,767.4,9.35794984844,8.92593000827,9.13635132425,344.2,959.7,646.9
45.3432060185,766.0,9.63121935093,9.0771138794,9.34829203545,344.8,960.2,648.4
45.3640393519,764.625,9.78172700722,9.46419712254,9.6019270819,346.5,959.5,647.0
45.3848958333,763.6,9.93286667034,9.32835327196,9.67044849831,344.6,960.0,646.2
45.4057291667,761.5,10.1486605666,9.83221291602,9.97673833205,345.7,958.6,647.9
45.4265625,759.0,10.316465465,10.0311483544,10.2021084853,344.6,959.1,647.7
45.4473958333,757.8,10.4645239539,10.2298489359,10.3469102163,346.2,959.4,647.2
45.4682291667,756.6,10.8108868299,10.3529833462,10.5887534506,344.6,959.6,647.6
45.4890625,756.2,10.8729108059,10.6994426971,10.772878935,346.8,959.5,648.4
45.5098958333,757.6,11.0318116661,10.6421714664,10.9133067422,346.0,959.6,647.5
45.5307291667,757.25,11.2196668873,11.0008821259,11.1193953542,345.5,959.0,647.5
45.5515856481,759.8,11.2844613603,10.9404079383,11.1181294954,345.9,959.7,646.7
45.5724189815,761.2,11.6727302795,11.3555641294,11.5372095907,345.2,959.7,647.3
45.5932523148,763.1,11.7732760046,11.5580293178,11.6665507309,345.4,959.3,648.3
45.6140856481,766.1,11.807970016,11.5743496473,11.6969451199,346.4,958.9,646.4
45.6349189815,766.8,11.9036436801,11.4977126164,11.6916379502,344.7,959.8,648.8
45.6557523148,769.6,12.03567889,11.6148119554,11.8577584831,347.0,957.1,648.0
45.6765856481,773.4,11.9922966876,11.5964796115,11.7767938109,346.1,959.1,648.3
45.6974189815,777.75,11.925485664,11.7676801058,11.8385417396,345.875,958.375,647.625
45.7182638889,782.0,11.7587137272,11.4709414422,11.6226329396,346.0,959.2,648.3
45.7390972222,782.8,11.7628406276,11.4637585371,11.6427101513,345.5,959.6,647.4
45.7599305556,784.9,11.9063101722,11.5537631449,11.6734154678,346.2,959.0,646.9
45.7807638889,790.3,11.6551097903,11.3314251115,11.5175195197,345.3,957.8,649.8
45.8015972222,792.0,11.5545039344,11.2561633282,11.4045508296,346.4,957.6,647.3
45.8224305556,796.4,11.425270917,11.2049955986,11.3185207022,345.9,958.2,647.5
45.8432638889,798.6,11.5001375213,11.1940823846,11.3458323977,346.2,958.3,647.2
45.8640972222,799.5,11.2558293005,11.1249450066,11.186113377,346.75,957.25,648.0
