tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
44.2840740741,791.833333333,13.1789861751,12.4038674033,12.7230991232,64690.0666667,798.4,65402.7333333
44.3049074074,790.166666667,12.9415560472,12.172623434,12.557529008,64689.8666667,798.733333333,65403.6
44.3257407407,788.464285714,12.7411092685,12.1583994099,12.5201354253,64689.8571429,798.214285714,65403.1785714
44.3465972222,786.566666667,12.9867207672,12.4016227181,12.6934809409,64689.5666667,799.0,65402.9333333
44.3674305556,784.333333333,13.2814514644,12.5823811279,12.8584974719,64689.5666667,798.433333333,65405.1333333
44.3882638889,783.966666667,13.4065610026,12.5504976041,12.9611373659,64689.6,799.166666667,65403.2333333
44.4090972222,781.733333333,13.2644673793,12.5631103741,12.8511085353,64689.1333333,799.0,65402.5666667
44.4299305556,780.0,12.9968634686,12.4060483127,12.7115443241,64689.2,799.166666667,65403.7333333
44.4507638889,778.233333333,12.8048645661,12.2051612903,12.560384607,64689.5333333,799.1,65402.6
44.4715972222,778.633333333,13.0992253781,12.2349141908,12.608139366,64689.6,799.666666667,65403.2666667
44.4924305556,777.714285714,13.0520007376,12.1943932128,12.5397901017,64689.5357143,799.357142857,65403.5
44.5133217593,777.3,13.0012903226,12.1691881919,12.5370102127,64689.2333333,799.133333333,65404.3333333
44.5341550926,777.066666667,12.7757698691,12.1204574802,12.4629793618,64689.0,799.933333333,65402.9
44.5549884259,776.4,12.782143516,11.9126661743,12.2972672071,64689.4666667,799.6,65404.5666667
44.5758217593,776.666666667,12.7799299022,11.9323127997,12.2925663039,64689.1333333,799.533333333,65402.6
44.5966550926,776.666666667,12.7285635257,11.8706164636,12.2669519533,64689.0,800.5,65402.5333333
44.6174884259,776.5,12.5105990783,11.822997416,12.2143523628,64689.0666667,800.6,65403.8333333
44.6383217593,776.7,12.7577490775,11.9478052379,12.2497724034,64689.0666667,799.733333333,65404.3333333
44.6591550926,776.964285714,12.3925475005,11.7627306273,12.1404613414,64689.75,799.642857143,65403.9285714
44.68,776.866666667,12.6077816707,11.883557852,12.1843268358,64689.0666667,799.7,65404.1
44.7008333333,777.633333333,12.5856852979,11.871402214,12.2663315733,64689.3666667,799.733333333,65403.1333333
44.7216666667,778.233333333,12.7704797048,11.9088560886,12.3224169978,64689.9333333,799.966666667,65404.2666667
44.7425,778.633333333,13.004240413,12.2405016599,12.5431509264,64689.2333333,799.733333333,65404.5666667
44.7633333333,779.466666667,12.7996679579,12.0798598303,12.5015743923,64688.8333333,799.8,65402.8333333
44.7841666667,782.033333333,12.9994472084,12.2995391705,12.5893890539,64689.5,800.066666667,65403.4333333
44.805,783.6,13.0656100258,12.2930875576,12.6334302535,64688.8,799.633333333,65403.3333333
44.8258333333,784.928571429,13.0180611869,12.2903463522,12.7186837624,64689.8214286,799.142857143,65403.9642857
44.8466898148,786.2,12.9603759676,12.3220338983,12.6699025342,64689.0666667,799.633333333,65402.4333333
44.8675231481,787.2,12.9998157361,12.3882743363,12.6150082542,64689.7333333,799.6,65402.6666667
44.8883564815,787.733333333,13.0079291905,12.3725128961,12.7134274788,64689.6666667,799.5,65403.5
44.9091898148,788.266666667,13.4378338552,12.45328911,12.7503456565,64689.6666667,799.766666667,65401.6
44.9300231481,787.666666667,13.1113158865,12.3581952118,12.6645271999,64689.4333333,799.433333333,65403.3
44.9508564815,786.866666667,13.0924834193,12.1838953381,12.6049828319,64689.5,799.333333333,65403.3666667
