tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
36.8743981481,829.8,12.1178467078,11.9941575686,12.0625792871,301.0,1042.0,232.4
36.8952314815,829.0,12.0965085736,12.0439609105,12.062776739,302.4,1041.0,231.6
36.9160648148,826.6,12.1485952072,11.9871049603,12.0626777202,301.0,1041.0,234.2
36.9368981481,828.6,12.1479546662,12.0376361543,12.0789593827,302.0,1042.4,232.0
36.9577314815,826.6,11.9902608901,11.8627827319,11.9241465937,298.6,1041.4,234.4
36.9785648148,823.0,11.8580536616,11.621416551,11.7600593821,299.4,1044.0,230.0
36.9993981481,822.6,11.7897316288,11.6686152938,11.7211451415,300.0,1042.2,231.6
37.0202314815,820.2,11.662542448,11.3719836764,11.4996371303,298.6,1042.6,232.4
37.0410648148,817.8,11.5661682133,11.48519766,11.5165525189,300.6,1042.8,230.2
37.0618981481,815.0,11.5295404167,11.3925849335,11.4348566052,302.6,1040.8,235.0
37.0827314815,814.6,11.4605294257,11.3506029081,11.3816118679,302.4,1041.4,235.8
37.1035648148,813.4,11.2595602577,11.1421351303,11.2001179961,299.6,1041.8,233.6
37.1243981481,811.6,11.2333540207,10.9392237429,11.12126774,299.8,1041.0,233.8
37.1452314815,809.8,11.1220579539,10.857201999,10.9741086223,300.0,1044.2,231.6
37.1660648148,806.4,10.9944115908,10.8776385029,10.9483049589,301.0,1043.0,232.0
37.1868981481,800.8,11.0073942621,10.7983558565,10.9169182008,299.2,1041.4,233.6
37.2077314815,798.4,10.8728224542,10.7290021005,10.7872581898,299.2,1039.4,235.8
37.2285648148,797.2,10.8137518862,10.6592395325,10.7642947004,299.6,1040.8,235.8
37.2493981481,796.8,10.7810983548,10.5758508434,10.6552382556,299.6,1041.4,234.8
37.2702314815,794.8,10.8475333669,10.462744866,10.6605554798,297.6,1042.4,234.6
37.2910648148,791.6,10.7629601136,10.5449240158,10.663460035,300.2,1042.2,235.2
37.3118981481,789.0,10.7170515098,10.5956949132,10.6424211734,300.4,1044.0,229.8
37.3327314815,785.8,10.7126525293,10.5630998934,10.620402932,301.4,1042.8,234.4
37.3535648148,781.8,10.6094351923,10.397280564,10.5235362552,299.0,1044.2,233.4
37.3743981481,779.4,10.6279152467,10.533046956,10.5841088942,297.8,1044.8,230.4
37.3952314815,776.6,10.8380116786,10.6389185343,10.708661037,300.2,1044.8,230.8
37.4160648148,770.0,10.9025726791,10.7220294754,10.8059054132,297.5,1045.0,234.75
37.4404398148,769.4,10.9088025142,10.682850872,10.7997417989,296.6,1042.6,235.4
37.4612731481,770.0,10.8217939214,10.726062726,10.7874198043,294.8,1045.2,232.8
37.4821064815,768.4,10.839722494,10.6315368196,10.7067397831,299.0,1042.6,235.0
37.5029398148,766.6,10.8176022299,10.5597402212,10.6802885186,300.6,1041.2,233.8
37.5237731481,768.2,10.5662850703,10.5182780397,10.5500475116,297.4,1045.6,230.0
37.5446064815,767.2,10.5201696625,10.3305361167,10.4245881526,296.8,1044.4,232.4
37.5654398148,768.8,10.46875,10.3173652695,10.3913818272,300.0,1043.2,231.2
37.5862731481,771.0,10.3030338978,10.0915747658,10.1977714808,297.2,1043.6,234.2
37.6071064815,773.0,10.1031875463,9.9557123377,10.0452374141,299.0,1044.2,234.0
37.6279398148,776.2,10.0453238476,9.85350677057,9.94533812867,299.4,1044.6,228.2
37.6487731481,775.8,9.96517693083,9.7926988266,9.87969187617,295.8,1044.6,232.6
37.6696064815,781.4,9.95411322096,9.59989921148,9.74688349331,296.6,1044.8,232.4
37.6904398148,783.4,9.48228253141,9.30677845589,9.40038727798,297.0,1042.2,235.8
37.7112731481,783.4,9.57679322395,9.39798063542,9.48793049419,296.4,1040.4,234.8
37.7321064815,786.6,9.57758697261,9.26683638732,9.44709941295,295.4,1045.6,228.4
37.7529398148,787.4,9.1324234709,9.04273656153,9.10547019741,296.0,1043.8,234.0
37.7737731481,789.0,9.24402876846,8.93554594979,9.06774802541,298.0,1041.8,232.2
37.7946064815,790.4,8.98002544906,8.86817872265,8.90814554223,296.6,1043.8,234.8
37.8154398148,793.6,8.95579259259,8.59065747018,8.78137434136,299.0,1043.4,231.8
37.8362731481,792.2,8.79503951224,8.64173496257,8.70563633147,296.0,1042.4,233.4
37.8571064815,792.0,8.77484678924,8.57516281824,8.64474687362,299.0,1044.2,228.2
37.8779398148,792.6,8.79005263469,8.37031887831,8.52297777635,298.8,1043.8,232.4
37.8987731481,793.4,8.3592931356,8.00432195613,8.18230917909,294.6,1044.2,232.2
37.9196064815,791.0,8.2320625148,7.72980732234,7.91738265447,296.4,1043.8,233.8
37.9404398148,789.0,7.7306371388,7.46236750163,7.63986101693,296.2,1044.0,232.2
37.9612731481,787.0,7.52166572876,7.27369387513,7.42064865278,296.0,1045.0,231.0
37.9821064815,784.2,7.48422829725,7.22454238493,7.33088528313,296.6,1045.6,226.0
38.0029398148,784.2,7.37041094268,6.71932578944,7.05151289756,299.4,1046.8,231.6
38.0237731481,783.0,6.91073332544,6.40233970087,6.6941484178,294.4,1043.8,233.6
38.0446064815,781.8,6.44538611984,6.25665185185,6.36492415045,296.8,1044.2,229.8
38.0654398148,779.8,6.30975942166,6.13871359583,6.23062662651,294.4,1046.2,230.4
38.0862731481,776.6,6.2678809418,6.03781749207,6.15101149683,295.6,1043.4,232.0
38.1071064815,773.4,6.06158314317,5.69232365145,5.85182448628,297.6,1042.8,230.8
38.1279398148,770.6,5.58996473134,5.45537011235,5.51098198239,295.2,1046.6,229.4
38.1487731481,769.2,5.5607977951,5.23993831005,5.34606595613,296.4,1045.0,231.4
38.1696064815,767.0,5.28712900643,5.12934305704,5.22291214421,294.8,1043.6,231.4
38.1904398148,766.4,5.16531791908,5.03508147093,5.07559064173,296.0,1044.6,230.0
38.2112731481,765.2,5.04823141576,4.92110576638,4.98592617405,295.8,1045.2,231.6
38.2321064815,760.0,4.93719376392,4.82482553823,4.8848799056,294.8,1042.0,232.6
38.2529398148,757.2,4.88895811083,4.74577226607,4.8181543697,296.4,1043.0,233.8
38.2737731481,754.8,4.90623423637,4.74077151335,4.82146887933,295.0,1044.4,232.6
38.2946064815,752.4,4.80204717401,4.64186101715,4.75885607687,295.2,1044.2,230.6
38.3154398148,750.8,4.91663202898,4.71122327791,4.80289664165,296.0,1045.2,231.0
38.3362731481,747.2,5.01523702032,4.79367483296,4.92075598073,296.4,1045.4,232.4
38.3571064815,745.4,5.0575518204,4.85154486037,4.98959321004,295.0,1045.8,231.0
38.3779398148,742.0,5.00433620434,4.88976354563,4.94727234966,295.2,1045.6,229.4
38.3987731481,740.4,4.95340821299,4.83430897691,4.88183291684,294.8,1046.4,231.4
38.4196064815,739.0,4.94267213212,4.8632326293,4.91017623703,295.0,1042.75,231.25
38.4440046296,740.0,4.96682309612,4.78095294677,4.9121830821,294.6,1046.8,230.4
38.464837963,740.0,5.28721254977,5.05460325005,5.14962325556,294.0,1046.2,230.6
38.4856712963,740.4,5.25681858696,5.17428630841,5.22361509708,294.6,1043.4,229.8
38.5065046296,740.2,5.29434645763,5.10876411171,5.18667620236,296.4,1045.4,233.8
38.527337963,739.8,5.25952656747,4.98143362148,5.11950347962,294.2,1044.6,231.2
38.5481712963,745.6,5.17938817939,5.11817641818,5.14112024709,295.4,1044.8,230.0
38.5690046296,744.8,5.27177141499,5.16316289566,5.22844114475,295.0,1045.0,231.4
38.589837963,748.8,5.48107129072,5.26602345258,5.36421663549,294.0,1043.2,233.0
38.6106712963,749.2,5.60046916293,5.48899842623,5.54529503539,295.2,1045.0,229.0
38.6315046296,750.8,5.77746779842,5.67254430492,5.7180779994,295.8,1044.6,228.2
38.652337963,751.2,5.83462931086,5.77362578654,5.81054767368,295.4,1046.4,232.0
38.6731712963,752.0,6.08959966738,5.88852614709,5.94913489255,295.0,1044.8,231.0
38.6940046296,751.2,6.15482338973,5.90765257659,6.02325973918,294.8,1044.6,231.8
38.714837963,752.4,6.29661067252,6.11015464989,6.18012024323,294.2,1048.0,229.4
38.7356712963,751.2,6.41538826741,6.05462745913,6.23641531001,292.4,1047.0,226.8
38.7565046296,752.0,6.73925816024,6.36887556756,6.5892789973,293.666666667,1048.0,226.666666667
38.7773842593,752.4,6.77390246074,6.55202895112,6.66600403421,293.4,1043.8,232.0
38.7982175926,752.4,6.71784220053,6.58485918628,6.6735388384,293.8,1045.2,227.2
38.8190509259,753.6,7.08639263986,6.70948311673,6.93100813617,295.0,1045.2,229.4
38.8398842593,753.2,7.23356190815,6.79431760829,7.06370188874,293.8,1043.8,230.8
38.8607175926,752.4,7.28469687528,7.12668031692,7.21247109569,296.4,1045.2,229.0
38.8815509259,751.2,7.48416303025,7.09852172881,7.3401908042,294.2,1043.4,232.6
38.9023842593,752.4,7.58466652815,7.38538048158,7.50010832791,294.4,1045.0,231.0
38.9232175926,750.8,7.84573362627,7.59304120651,7.73375481269,295.2,1047.2,228.0
38.9440509259,747.8,8.0079912067,7.8036334491,7.899304855,292.4,1044.6,230.6
38.9648842593,747.6,8.08288785935,7.87916035747,7.9658920384,295.4,1045.8,226.4
38.9857175926,744.6,8.46382321492,7.99768360407,8.20926579811,295.8,1044.8,229.6
39.0065509259,739.6,8.6359449743,8.37100846577,8.4934690236,293.0,1044.4,230.0
39.0273842593,738.6,8.80593112055,8.61710280096,8.69340047821,296.8,1044.4,228.6
39.0482175926,737.4,9.29652978084,8.90867457698,9.11896551017,293.4,1044.2,229.6
39.0690509259,737.0,9.45963065394,9.19798418267,9.31513790649,294.2,1046.6,225.2
39.0898842593,733.0,9.36977338964,9.26160801927,9.32561054252,294.666666667,1044.0,227.666666667
39.1107407407,732.2,9.55085098786,9.34878948308,9.44067980122,294.2,1042.4,230.6
39.1315740741,727.8,9.94725568942,9.58662541647,9.76238794324,295.0,1043.6,231.0
39.1524074074,725.0,10.2125531978,9.85298753829,10.0245529202,294.6,1046.8,225.6
39.1732407407,721.2,10.5616809626,10.2475592332,10.355078135,292.8,1044.6,228.8
39.1940740741,721.2,10.7193212266,10.4514852075,10.6411599564,294.2,1045.2,228.0
39.2149074074,720.0,10.836002143,10.6871428571,10.7569123762,293.8,1043.2,229.6
39.2357407407,715.2,11.0741655263,10.8272721862,10.960108404,294.0,1048.0,228.6
39.2565740741,714.0,11.4475212148,11.1796421447,11.2996756188,293.0,1045.0,231.6
39.2774074074,709.2,11.5904705182,11.2468444868,11.4068119027,294.4,1047.2,228.0
39.2982407407,709.2,11.7767944936,11.5909700492,11.6944584323,292.6,1045.8,228.6
39.3190740741,707.6,11.8463487332,11.5779122091,11.6842806832,292.6,1046.4,227.2
39.3399074074,703.4,11.5319345513,11.3538773321,11.4386092904,290.6,1047.2,230.0
39.3607407407,701.6,11.4413649233,11.2097403952,11.3369906791,293.8,1046.0,229.0
39.3815740741,698.0,11.7889352818,11.5063193037,11.6060332396,294.6,1044.4,227.0
39.4024074074,695.8,11.7343475019,11.6335777738,11.6907383962,294.6,1046.0,230.0
39.4232407407,695.857142857,12.1404125924,11.9300169891,12.0256037886,293.142857143,1046.71428571,228.428571429
39.4440972222,695.8,12.1618707179,11.87993323,12.0532792161,292.9,1046.2,228.4
39.4649305556,695.9,12.2262004051,11.8641754574,11.9988501137,293.0,1046.0,227.7
39.4857638889,697.8,12.195018769,11.8964243147,12.0647047476,294.2,1045.6,227.9
39.5065972222,698.9,12.3007742704,11.8040850354,12.0796113238,292.3,1047.2,227.8
39.5274305556,704.2,12.1165117941,11.7897307601,11.9605369643,294.0,1046.1,229.0
39.5482638889,707.8,12.1826522102,11.84063579,12.0033514651,293.1,1046.1,229.9
39.5690972222,712.2,12.2206748795,11.7439771578,12.0193905921,293.6,1046.0,227.1
39.5899305556,719.0,11.8834651287,11.726186229,11.8144559008,294.375,1044.875,228.625
39.6108217593,726.6,12.013138339,11.6401949712,11.815651526,292.5,1046.0,228.2
39.6316550926,735.6,11.6737373737,11.3857575578,11.5340298239,293.3,1046.5,228.7
39.6524884259,743.1,11.4790070669,11.1139323304,11.3169354856,295.1,1047.2,227.4
39.6733217593,751.6,11.2819903806,10.9947780679,11.114853465,294.0,1046.6,228.9
39.6941550926,758.4,10.9918699187,10.7622746679,10.8723198787,294.8,1046.6,226.1
39.7149884259,765.5,10.9471250741,10.6430900575,10.7698823603,293.3,1045.4,227.7
39.7358217593,770.7,10.7522522523,10.5375,10.6519704761,292.9,1045.8,228.6
39.7566550926,778.75,10.6006278133,10.2699277508,10.4195970202,293.875,1046.875,224.75
39.7775115741,782.8,10.4898720682,10.1171043293,10.3460645245,292.6,1045.7,228.0
39.7983449074,787.2,10.4141569836,10.0874303992,10.2454962253,294.8,1047.5,225.4
39.8191782407,791.5,10.2139214989,9.94802580951,10.1039034916,293.5,1046.0,228.4
39.8400115741,795.0,10.0591715976,9.69637998344,9.87208871112,294.3,1044.4,227.7
39.8608449074,797.0,10.0071703704,9.82248415566,9.90867089171,294.2,1043.7,229.6
39.8816782407,797.1,10.0250533049,9.86729436845,9.96075226746,295.2,1047.1,223.3
39.9025115741,797.6,10.1819472377,9.99834339131,10.1091680227,294.1,1046.0,226.0
39.9233449074,798.0,10.3484740951,10.0529241322,10.168195648,294.75,1045.75,227.125
39.944212963,797.4,10.4251493464,9.90526627219,10.1575851196,293.7,1043.8,227.9
39.9650462963,796.2,10.456035503,10.1186912017,10.3033714502,294.6,1046.7,225.2
39.9858796296,793.4,10.6078210968,10.3251109139,10.4865261109,293.2,1045.5,226.7
40.006712963,790.3,10.7657369574,10.4365055894,10.5935464393,293.5,1046.1,229.4
40.0275462963,789.4,11.106899615,10.5541220335,10.7909757401,293.2,1046.8,223.8
40.0483796296,786.1,11.0340458286,10.7326187374,10.8476598017,294.9,1045.8,227.8
40.069212963,783.0,11.3053959604,11.057980456,11.1795783009,294.6,1047.0,228.3
40.0900462963,780.75,11.5224472874,11.2201030623,11.3844129674,293.375,1046.875,228.0
40.1109027778,777.8,11.624162268,11.35103105,11.4778550247,293.4,1044.4,226.1
40.1317361111,773.0,12.0412144933,11.6054817276,11.7908497431,293.5,1045.6,225.9
40.1525694444,768.9,12.1943358218,11.905920038,12.0482523603,292.3,1045.4,228.7
40.1734027778,767.8,12.3602583857,11.9812651924,12.1385551704,293.3,1045.5,229.0
40.1942361111,764.8,12.6973005043,12.3046004268,12.4564616424,293.1,1046.9,226.5
40.2150694444,760.4,12.7124132614,12.4479506495,12.5968956051,291.4,1046.3,227.1
40.2359027778,755.8,12.7690938223,12.5304935928,12.6874335263,291.0,1047.1,226.0
40.2567361111,752.5,12.8645023444,12.6535928321,12.7554008962,292.875,1046.625,225.375
40.2776041667,751.0,13.0109244196,12.6454561643,12.8439431906,291.5,1046.8,228.3
40.2984375,748.0,13.1947743468,12.8102025061,13.0030827499,293.2,1046.8,226.7
40.3192708333,744.3,13.3976003801,13.0641673103,13.1714021897,293.7,1046.5,225.8
40.3401041667,740.5,13.3529761198,13.1295977182,13.2634611491,291.7,1046.8,226.2
40.3609375,737.4,13.7630844175,13.3830937389,13.5424178982,291.4,1047.4,226.0
40.3817708333,736.6,13.4821768061,13.2274481858,13.4003295352,292.0,1046.2,225.2
40.4026041667,732.3,13.3992271106,13.1856650422,13.3244335113,291.3,1047.1,226.2
40.4234375,729.0,13.4184595269,13.1126634958,13.2414215806,292.5,1046.625,225.75
40.4443055556,729.8,13.3235066865,13.0300707197,13.2062525181,291.6,1046.8,225.3
40.4651388889,730.4,13.4448540341,13.120765482,13.2531353395,291.3,1048.5,226.4
40.4859722222,729.2,13.5320615677,13.1410743998,13.2740705642,291.7,1045.8,227.2
40.5068055556,732.8,13.2290280418,12.9383728532,13.0578154029,292.5,1047.3,227.9
40.5276388889,735.8,13.2398216939,12.8612084843,13.0386092772,291.9,1046.7,227.5
40.5484722222,737.0,13.1799548479,12.8409171914,12.9756025421,291.2,1046.2,227.0
40.5693055556,741.6,13.0935662092,12.8535803349,12.9744443074,292.2,1047.7,227.2
40.5901388889,746.75,13.0424584323,12.8425958912,12.9743539016,292.125,1047.375,224.625
40.6109722222,752.0,12.9872997033,12.7424772984,12.8681157592,292.6,1046.4,227.0
40.6318055556,756.8,13.1043952785,12.8148807405,12.9558116796,291.6,1048.2,225.1
40.6526388889,764.9,13.0131641366,12.717589847,12.9031009153,292.6,1046.8,225.3
40.6734722222,771.5,12.9312551855,12.6265331516,12.7759746131,292.0,1046.3,226.2
40.6943055556,776.2,12.8385490754,12.6591837943,12.7378017407,292.1,1045.9,225.0
40.7151388889,782.8,12.7530038473,12.5184219879,12.6580983025,292.8,1045.8,225.5
40.7359722222,789.0,12.7465814243,12.4990831115,12.6031187829,292.2,1046.7,223.5
40.7568055556,793.75,12.4384169427,12.2524254614,12.3591059861,292.375,1046.75,225.375
40.7776967593,798.4,12.5616276319,12.2570803524,12.3972544346,291.3,1047.4,226.5
40.7985300926,801.4,12.3307919622,12.1638995569,12.2706579711,291.1,1048.5,225.0
40.8193634259,805.0,12.2193895658,12.0333353035,12.1580983055,292.5,1047.0,224.9
40.8401967593,810.0,12.2447242419,11.791486846,12.0558051978,293.2,1046.9,224.2
40.8610300926,811.1,12.1068093155,11.8990776871,11.999707171,292.5,1048.0,224.7
40.8818634259,813.0,12.1162529551,11.7455512858,11.9213243393,291.1,1045.3,224.6
40.9026967593,812.0,11.979966907,11.8658587053,11.9122891163,292.0,1046.2,224.7
40.9235300926,812.75,12.0749541881,11.8473544192,11.9970272442,292.0,1047.0,225.375
40.9443865741,812.2,12.0928170263,11.8395010641,11.9459167158,292.1,1046.5,224.3
40.9652199074,811.0,12.0331619081,11.7863096294,11.9314689971,291.2,1047.9,224.1
40.9860532407,807.8,12.1201229605,11.856745891,12.0288741243,292.6,1047.4,225.0
41.0068865741,807.0,12.2485959208,11.8027319496,12.0086777017,292.8,1047.5,224.6
41.0277199074,803.4,12.0037267081,11.7604142012,11.8925246138,292.7,1047.0,224.9
41.0485532407,799.4,11.982079489,11.7580005915,11.8503743675,291.1,1046.0,225.2
41.0693865741,798.0,12.0593210315,11.8336488405,11.8857767926,291.9,1046.0,226.5
41.0902199074,796.75,11.9910064493,11.7885890152,11.8759889016,292.75,1047.5,224.5
41.111087963,793.5,12.1611088077,11.5834320929,11.8143985866,293.1,1047.3,223.8
41.1319212963,790.6,11.9164891098,11.4206072084,11.6447328137,291.0,1046.3,225.4
41.1527546296,787.6,12.0974613882,11.5605351963,11.7342301274,291.2,1046.8,225.3
41.173587963,784.6,11.9105715132,11.5786387062,11.7981169556,292.2,1046.2,225.3
41.1944212963,783.0,12.0415087636,11.7028243235,11.8335432676,292.9,1046.5,225.5
41.2152546296,781.4,11.9765486202,11.7455439095,11.8751405046,290.9,1046.4,225.2
41.236087963,777.6,11.9667614646,11.6887440758,11.8322754009,291.4,1047.0,223.9
41.2569212963,774.75,11.9547932219,11.6632689345,11.8237593055,292.75,1047.5,224.75
41.2777893519,773.4,12.0197356724,11.7209384998,11.8500681414,292.0,1046.5,224.8
41.2986226852,769.6,11.8674534456,11.5198339757,11.7095787907,291.8,1047.3,224.8
41.3194560185,769.4,11.9118344599,11.586846943,11.7104201917,291.6,1047.5,224.4
41.3402893519,768.2,11.8808013751,11.5590345727,11.6659746762,291.2,1048.4,224.1
41.3611226852,764.8,11.780755321,11.6391770914,11.6925568548,291.8,1047.5,224.6
41.3819560185,763.2,11.7514820963,11.5009487666,11.6277973073,292.9,1047.6,225.8
41.4027893519,760.0,11.7224298511,11.2588486394,11.4687304508,292.0,1045.8,227.2
41.4236226852,758.25,11.4980729321,11.279663028,11.3538933459,290.875,1048.375,224.375
41.4444791667,757.0,11.5502312893,11.0391283696,11.3155382316,291.1,1047.4,223.9
41.4653125,757.0,11.1791691395,10.9794609996,11.0837681911,291.0,1047.0,226.1
41.4861458333,757.6,11.1634615385,10.8682492582,10.9974278131,290.3,1044.9,226.6
41.5069791667,758.6,11.0681588791,10.7186034083,10.9010356689,291.9,1046.5,225.9
41.5278125,759.2,10.88847981,10.6448625868,10.8025707653,290.9,1047.5,224.1
41.5486458333,760.8,10.91334283,10.7001365715,10.8061427001,291.1,1046.9,224.0
41.5694791667,764.3,11.0382971144,10.6983203751,10.8222376833,292.8,1046.2,222.7
41.5903125,766.25,11.0769550009,10.8558900213,10.9501261097,292.375,1047.625,221.0
41.6111805556,768.9,11.1611144043,10.9378112402,11.0422058664,292.5,1047.0,224.4
41.6320138889,769.1,11.0455165866,10.8019332266,10.9683816559,291.6,1046.1,223.0
41.6528472222,771.4,11.1939846948,10.8961262384,11.0110422427,292.3,1047.6,223.2
41.6736805556,774.1,11.1109991106,10.8270177311,10.9873398376,292.0,1046.6,225.4
41.6945138889,776.4,11.1047669868,10.8679077489,10.9899643216,292.5,1046.4,222.6
41.7153472222,778.0,11.1807721962,11.014232343,11.0992444676,292.8,1047.0,222.6
41.7361805556,780.4,11.2313118739,11.0188545002,11.1324247074,293.0,1047.4,220.3
41.7570138889,780.5,11.3113375193,11.0007112797,11.2015034397,291.125,1047.125,224.0
41.7778819444,782.4,11.428706774,10.9879774948,11.224671899,291.0,1047.7,222.9
41.7987152778,782.8,11.3271963059,11.0756247779,11.1897258237,292.8,1047.5,223.6
41.8195486111,780.8,11.3437944102,11.1340871418,11.2565195073,293.4,1047.6,223.1
41.8403819444,782.0,11.3753995501,11.0887058545,11.1998567304,291.7,1047.9,221.7
41.8612152778,781.0,11.3302529471,11.075775515,11.2012840041,291.5,1047.8,222.3
41.8820486111,779.4,11.3059882722,11.0788366996,11.1946725175,290.3,1048.0,223.0
