tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
44.5986689815,692.161290323,7.59154707459,7.02601292764,7.28549743549,65471.0645161,1180.06451613,189.258064516
44.6195023148,692.866666667,7.66955699196,7.06085448526,7.36309314719,65471.3666667,1179.83333333,190.066666667
44.6403356481,695.4,7.58770685579,7.06192877403,7.36553344922,65471.3666667,1178.86666667,189.4
44.6611689815,697.933333333,7.66692900992,7.11219665931,7.39432761575,65471.3666667,1179.96666667,190.2
44.6820023148,701.233333333,7.6298394712,6.98897984887,7.33920459716,65471.3,1179.46666667,190.1
44.7028356481,704.433333333,7.76832337213,7.01557828482,7.31321503584,65471.3,1179.46666667,189.633333333
44.7236689815,707.3,7.48458634791,7.05663048608,7.21529561543,65471.3666667,1179.3,189.433333333
44.7445023148,711.214285714,7.29090623033,6.77274870344,7.09084576483,65471.7857143,1180.28571429,190.0
44.7662152778,714.733333333,7.28061625531,6.86401509197,7.0838162401,65471.6,1179.4,190.466666667
44.7870486111,716.466666667,7.36047791228,6.7808671065,7.08699812642,65471.7333333,1179.53333333,189.2
44.8078819444,719.533333333,7.43972968725,6.98978950675,7.16948234177,65471.3333333,1179.43333333,189.766666667
44.8287152778,722.033333333,7.40939070352,6.96045818296,7.13948999638,65471.5666667,1179.5,189.233333333
44.8495486111,725.133333333,7.45965463108,6.7364292438,7.09609390243,65471.4333333,1179.36666667,189.8
44.8703819444,726.4,7.37037037037,6.83783359498,7.15851442161,65471.4,1179.66666667,190.066666667
44.8912152778,727.133333333,7.4180533752,6.8521425208,7.14610269037,65471.5,1179.2,190.133333333
44.9120486111,727.857142857,7.40339036258,7.056802134,7.24483112869,65471.0357143,1178.78571429,189.75
44.9328935185,728.266666667,7.58350321468,7.0823787855,7.29696249777,65471.4666667,1179.26666667,189.166666667
44.9537268519,728.766666667,7.58559548094,7.08355583477,7.37790730113,65471.3,1178.73333333,189.766666667
44.9745601852,729.2,7.66153846154,7.14974101397,7.42998416343,65471.4333333,1178.76666667,189.9
44.9953935185,728.866666667,7.77566718995,7.12602008788,7.43956528137,65471.2333333,1179.03333333,189.833333333
45.0162268519,728.466666667,7.64154498351,7.14433636649,7.37512882951,65471.0,1180.16666667,188.6
45.0370601852,727.966666667,7.64428055861,6.99592092877,7.39681241347,65471.2333333,1179.3,189.3
45.0578935185,727.4,7.72470588235,7.24533040339,7.51632935203,65471.3,1180.0,189.566666667
45.0787268519,727.035714286,7.83974258358,7.28557964185,7.55148021487,65470.8571429,1179.39285714,189.178571429
45.0995949074,726.466666667,7.91046182846,7.45021984925,7.6495888007,65471.1333333,1179.63333333,189.666666667
45.1204282407,725.833333333,7.99764447236,7.45918367347,7.70867106655,65471.3,1179.3,189.366666667
45.1412615741,724.6,8.03297738693,7.53455859252,7.73816544515,65471.0,1179.2,190.1
45.1620949074,722.8,8.14267756128,7.4448460088,7.85042833655,65471.4333333,1179.23333333,189.133333333
45.1829282407,721.066666667,8.10781078108,7.73617221873,7.82082305336,65471.1333333,1179.43333333,189.333333333
45.2037615741,719.766666667,8.11125078567,7.46110325318,7.79396006451,65471.2333333,1179.0,189.033333333
45.2245949074,718.933333333,8.03427134098,7.62077636335,7.85179951038,65471.4,1179.66666667,189.266666667
45.2454282407,717.107142857,8.08536393649,7.72715835823,7.87042402458,65470.6785714,1178.5,188.892857143
45.4052199074,707.133333333,8.83312362378,7.93361648576,8.44704846897,65470.8333333,1180.23333333,187.833333333
45.4260532407,706.433333333,8.79704216488,8.22736576917,8.53010109455,65470.7333333,1179.56666667,188.0
45.4468865741,705.533333333,8.74661843347,8.29847460292,8.55378689518,65470.8,1180.4,188.4
45.4677199074,705.266666667,8.99905660377,8.30113278792,8.6141692086,65471.0333333,1180.76666667,187.966666667
45.4885532407,704.966666667,8.98552321007,8.56374783839,8.76314987163,65471.1666667,1180.3,188.366666667
45.5093865741,704.966666667,9.02422907489,8.58577274158,8.78532169255,65471.3666667,1179.73333333,188.1
45.5302199074,706.033333333,9.18311851619,8.5203712443,8.84093198718,65471.5,1179.63333333,187.433333333
45.5510532407,708.642857143,9.22309505106,8.47681182204,8.85369483195,65471.0357143,1179.17857143,187.678571429
45.5728935185,710.6,9.24277184161,8.43721515009,8.78475354832,65471.0333333,1180.43333333,187.7
45.5937268519,712.3,9.0703051274,8.51949072619,8.83734557641,65471.4333333,1179.86666667,187.333333333
45.6145601852,715.166666667,9.29682589566,8.54213836478,8.88390963641,65471.2,1180.3,187.4
45.6353935185,716.733333333,9.2096343951,8.56131260794,8.92809014937,65470.7333333,1179.6,187.633333333
45.6562268519,719.8,9.0885400314,8.55007849294,8.83093405454,65471.0333333,1180.16666667,187.233333333
45.6770601852,723.3,9.12115505336,8.5552238806,8.81977082964,65470.7,1180.43333333,186.8
45.6978935185,726.733333333,8.90961870391,8.41352793471,8.69971059189,65471.2666667,1180.06666667,186.4
45.7187268519,729.75,9.03025552594,8.49278544542,8.76610401557,65470.9642857,1180.25,187.607142857
45.7396064815,734.0,8.97775340749,8.43881064163,8.69572635027,65470.4666667,1180.33333333,187.7
45.7604398148,736.633333333,8.83904806638,8.44275646045,8.59999144508,65471.2,1179.23333333,187.9
45.7812731481,738.933333333,8.68170426065,8.14249921704,8.45679828086,65471.3666667,1179.4,187.2
