tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
34.3786458333,771.333333333,9.02838967457,8.68987641336,8.87944069157,64632.0,756.0,96.8333333333
34.3994791667,767.4,8.69341569194,8.63080401746,8.65722148457,64631.6,756.6,96.8
34.4203125,768.0,8.53997054802,8.4667964127,8.50719321877,64631.2,756.6,95.8
34.4411458333,766.8,8.57105671391,8.43485577555,8.50664954338,64631.2,758.0,95.4
34.4619791667,769.2,8.57359204922,8.36313201693,8.4615654766,64631.8,758.2,95.0
34.4828125,772.2,8.51697676863,8.45564929433,8.48377569015,64631.8,756.4,93.6
34.5036458333,775.2,8.59025223332,8.47397598592,8.52908538421,64629.6,757.0,95.6
34.5244791667,777.4,8.68380422225,8.62599469496,8.66063008666,64631.2,757.0,95.2
34.5453125,781.2,8.83088756464,8.6761369604,8.74127474157,64632.2,754.6,95.2
34.5661458333,787.4,8.81564583005,8.68408625846,8.76474682438,64631.2,756.2,95.6
34.5869791667,790.8,8.96668939831,8.75840810116,8.84402794741,64633.4,756.2,95.4
34.6078125,797.4,9.05104207629,8.86310272537,8.94075038343,64632.0,756.8,96.2
34.6286458333,802.2,8.95209408313,8.84412080572,8.90945505576,64633.6,756.2,94.4
34.6494791667,806.8,8.98536266038,8.83459000943,8.89806181996,64632.0,755.0,95.6
34.6703125,813.2,9.12020928712,8.84477479128,8.96316352785,64632.6,755.2,94.6
34.6911458333,817.6,9.15805852664,9.00504825927,9.09282131522,64633.8,754.6,95.0
34.7119791667,821.6,9.20938684795,8.97217573222,9.10621543235,64632.6,755.6,94.8
34.7328125,826.6,9.19378021691,8.90277886702,9.10133728033,64633.0,755.4,94.2
34.7536458333,828.2,9.12189132706,8.96205905409,9.04860192139,64632.2,756.4,95.8
34.7744791667,831.4,9.20933876528,9.05632883295,9.12042016487,64632.8,755.4,95.0
34.7953125,833.0,9.08833903796,8.91978065022,9.02083948535,64631.4,755.0,95.8
34.8161458333,832.2,9.07913104855,8.72680520023,8.87034108728,64633.2,755.2,95.8
34.8369791667,834.6,8.93235869991,8.73742331288,8.81684343618,64633.2,754.8,94.4
34.8578125,834.8,8.85492795991,8.57847029936,8.72146632219,64633.2,754.8,92.0
34.8786458333,833.0,8.77068798829,8.56883490073,8.6856954205,64633.0,755.2,94.4
34.8994791667,832.0,8.82491054872,8.65184914333,8.71839473879,64633.4,757.2,93.6
34.9203125,829.2,8.56786703601,8.51078836006,8.54185753356,64633.2,754.4,94.0
34.9411458333,827.2,8.57082016043,8.42950828238,8.51722714828,64633.6,754.4,95.6
34.9619791667,825.8,8.36216046639,8.12734591458,8.28162649729,64633.0,755.6,95.8
34.9828125,819.4,8.31149211991,8.11716706768,8.2135509157,64632.6,756.6,94.6
35.0036458333,818.6,8.08059834201,7.9013653484,8.00921683197,64631.6,757.2,95.2
35.0244791667,815.4,7.97042673361,7.73950019626,7.83934546961,64633.0,755.6,95.8
35.0453125,814.0,7.83342057053,7.75753929851,7.79664616028,64632.4,756.6,95.6
35.0661458333,811.6,7.66464260476,7.52053503652,7.56885617247,64632.4,755.6,94.2
35.0869791667,809.2,7.54935734667,7.40507919885,7.47271456597,64632.2,757.8,94.2
35.1078125,805.2,7.53721691321,7.30485345347,7.4484655774,64633.0,756.6,96.0
35.1286458333,803.4,7.33515807119,7.04653537946,7.1667149701,64632.2,757.2,94.0
35.1494791667,800.8,7.22216981132,7.10014152427,7.14950703313,64632.0,757.2,94.6
35.1703125,796.4,7.04404477886,6.81504102336,6.90765741413,64633.0,756.4,95.0
35.1911458333,794.0,7.03711859075,6.65719155631,6.90199369151,64631.8,757.4,93.4
35.2119791667,791.2,6.69394980462,6.5557652981,6.61305317669,64634.0,757.0,95.0
35.2328125,790.6,6.5203589044,6.39097251364,6.46072555646,64632.2,757.6,95.2
35.2536458333,787.6,6.52702170661,6.24595842956,6.39792965819,64633.0,757.6,95.8
35.2744791667,786.0,6.35783284334,6.25570165079,6.31877005188,64633.2,756.6,96.4
35.2953125,781.8,6.4155881658,6.2689207991,6.35723207567,64633.2,759.0,94.6
35.3161458333,779.0,6.47147170802,6.36838789279,6.44089468849,64632.4,758.2,94.8
35.3369791667,776.0,6.60209547818,6.4573627124,6.52853304891,64632.8,757.2,94.4
35.3578125,776.0,6.62944162437,6.60076704844,6.61611519763,64632.6666667,758.0,94.6666666667
35.3787731481,774.6,6.73065609077,6.56882011402,6.64475083806,64634.6,756.8,94.8
35.3996064815,773.0,6.64531980869,6.53416198034,6.59203190244,64632.2,759.6,95.0
35.4204398148,771.8,6.78651773982,6.61730925911,6.7032529721,64632.4,759.4,94.2
35.4412731481,771.4,6.71398911987,6.54325886991,6.64746581353,64632.4,757.6,95.8
35.4621064815,774.2,6.70082505649,6.60284415004,6.65743490303,64632.0,759.2,96.0
35.4829398148,775.2,6.80810974168,6.58213816654,6.72951517866,64634.0,758.6,95.8
35.5037731481,777.2,6.69832387558,6.57746145967,6.63317462594,64634.4,758.0,94.2
35.5246064815,780.0,6.5826504885,6.48113331408,6.50995191388,64633.2,758.8,94.6
35.5454398148,785.2,6.47826315237,6.28883813724,6.39220798383,64632.8,759.6,94.8
35.5662731481,788.8,6.3241109829,6.2245037286,6.26764835125,64632.2,759.6,94.8
35.5871064815,790.8,6.25026224693,5.98935054034,6.13366584288,64633.2,758.8,94.6
35.6079398148,795.4,6.13378785892,5.91040159379,6.03540621284,64633.8,759.4,94.8
35.6287731481,800.6,5.97368352075,5.76826935674,5.85437936657,64634.4,758.2,93.0
35.6496064815,803.8,5.77132900115,5.68121939083,5.70312495032,64634.2,758.0,93.6
35.6704398148,809.0,5.7911034266,5.5473210077,5.63201618552,64634.6,758.4,95.4
35.6912731481,813.4,5.6132401445,5.5094359377,5.53918687727,64634.6,758.6,94.2
35.7121064815,813.8,5.66071381812,5.49661092356,5.57415508263,64634.2,757.8,92.8
35.7329398148,817.0,5.53848570531,5.35286727563,5.48050585464,64634.8,758.0,94.6
35.7537731481,820.2,5.3803247823,5.28846405314,5.34141336341,64634.0,759.0,95.8
35.7746064815,821.2,5.44467979394,5.17142184681,5.30028527956,64634.0,758.0,95.2
35.7954398148,822.8,5.34903119525,5.18676951235,5.27621159106,64635.8,757.8,93.8
35.8162731481,822.6,5.38104079498,5.26145841504,5.31990724089,64635.4,758.6,94.0
35.8371064815,822.8,5.40411621643,5.33428317474,5.38345878104,64635.4,759.4,92.6
35.8579398148,823.2,5.45399158016,5.36581858118,5.39996998289,64636.4,758.6,93.6
35.8787731481,821.8,5.6394874477,5.39842013026,5.53684374832,64633.8,759.4,95.4
35.8996064815,821.2,5.67577889973,5.50396316739,5.5961792313,64636.4,759.2,93.0
35.9204398148,820.0,5.77476581715,5.67444415381,5.73318872745,64635.0,759.6,95.2
35.9412731481,817.6,6.03124509342,5.91172316384,5.95669349089,64635.8,759.0,94.8
35.9621064815,814.4,6.21125801807,6.01776742726,6.13053099978,64634.4,759.2,93.4
35.9829398148,813.0,6.50404439674,6.31105815811,6.40038218735,64635.6,757.8,94.0
36.0037731481,811.4,6.77483374352,6.62835148722,6.68954686094,64635.4,759.2,95.8
36.0246064815,809.6,6.91346355258,6.73083671599,6.84896076881,64634.6,759.2,96.2
36.0454398148,806.8,7.09835249745,6.94363983972,7.00615183239,64634.0,759.8,94.2
36.0662731481,803.0,7.33607588303,7.22423956614,7.25848833775,64634.2,759.8,93.0
36.0871064815,802.0,7.64212512778,7.43812568793,7.54655727928,64634.2,760.0,94.8
36.1079398148,799.6,7.80377971744,7.63962358122,7.73608912555,64633.2,760.0,94.0
36.1287731481,798.6,7.8381007315,7.75684886617,7.80256470614,64636.0,759.0,94.0
36.1496064815,794.4,8.00377645485,7.86444322085,7.9270553531,64635.8,759.4,95.6
36.1704398148,791.2,7.99538396979,7.8921692122,7.94303175997,64635.0,760.0,94.6
36.1912731481,791.0,8.07995383243,8.00170509693,8.04332708116,64633.8,760.8,94.0
36.2121064815,788.2,8.15252501379,7.99813672746,8.0711100956,64635.8,760.0,95.0
36.2329398148,788.8,8.06084947761,7.95828191866,8.00323408396,64634.6,760.6,95.2
36.2537731481,782.6,8.08389129579,7.94235009976,8.02396338429,64635.4,760.4,95.0
36.2746064815,780.2,7.96363779569,7.68623279756,7.85372995696,64635.6,761.6,94.6
36.2954398148,779.8,7.87262886869,7.73400036766,7.78039184467,64635.0,760.6,93.2
36.3162731481,776.4,7.86388356146,7.60758662358,7.73803100241,64635.0,761.0,93.4
36.3371064815,776.4,7.78511180598,7.7176220249,7.75286618482,64636.4,760.6,95.0
36.3579398148,774.25,7.87345962847,7.73927210616,7.82233507661,64636.0,761.25,94.0
36.3823148148,773.6,8.07287779238,7.89816786268,7.99068128291,64635.6,763.0,93.6
36.4031481481,771.0,8.13041078609,7.97671301285,8.01728185635,64635.4,763.4,94.4
36.4239814815,768.8,8.28639028366,7.982305771,8.14031431374,64636.0,761.8,93.8
36.4448148148,770.0,8.35937007046,8.1395409974,8.27876171439,64636.2,760.8,94.0
36.4656481481,769.2,8.53904832049,8.29868524849,8.43207110735,64636.6,761.2,93.8
36.4864814815,768.6,8.68706624606,8.50181464338,8.57935272892,64635.8,762.2,96.4
36.5073148148,769.0,8.89212360289,8.69192755566,8.79372602368,64636.4,761.2,94.2
36.5281481481,769.4,9.15630340476,8.97661879964,9.06218687494,64636.4,762.0,93.8
36.5489814815,774.2,9.31599968468,9.15157169891,9.26601116915,64636.4,761.2,93.6
36.5698148148,775.8,9.44466636882,9.29890161867,9.35944429833,64637.0,761.8,92.6
36.5906481481,780.2,9.72131319764,9.47463549192,9.540513816,64637.0,763.2,92.2
36.6114814815,781.0,9.85536473925,9.53725150345,9.65164236502,64636.0,764.0,93.8
36.6323148148,786.6,9.95875423084,9.71220434201,9.80471730369,64636.6,762.0,92.4
36.6531481481,791.2,9.976138658,9.89982148483,9.93762832237,64637.2,761.4,94.6
36.6739814815,793.4,10.0535297664,9.8802549107,9.96051119011,64637.4,762.0,93.8
36.6948148148,799.0,10.1793978145,9.96184686337,10.0519218054,64638.0,762.2,93.6
36.7156481481,802.2,10.215060241,9.82093656697,10.0405864882,64637.6,761.8,93.2
36.7364814815,807.4,10.1540999057,10.0298738022,10.101391726,64637.8,762.2,93.6
36.7573148148,812.4,10.162239263,10.0197597425,10.0788785775,64637.8,761.2,92.0
36.7781481481,813.8,10.1374866017,10.0089257669,10.0597599883,64636.4,762.8,93.6
36.7989814815,814.6,10.0405249948,9.91551579828,9.97045775639,64638.6,762.6,94.4
36.8198148148,817.0,10.0008629707,9.82338945827,9.93346244492,64637.0,761.4,93.4
36.8406481481,817.4,9.96352273619,9.85970922023,9.90031597638,64637.2,763.0,94.6
36.8614814815,818.8,9.89398812793,9.75468096234,9.83870190985,64637.6,761.0,95.2
36.8823148148,819.0,9.85601861535,9.71621020691,9.79286949578,64638.8,761.8,95.2
36.9031481481,817.0,9.78844795563,9.67094005913,9.74234995063,64638.4,760.8,94.2
36.9239814815,816.0,9.81233489394,9.56116255951,9.71103521495,64637.6,762.4,94.8
36.9448148148,814.0,9.67984717243,9.52882854602,9.61997288869,64638.2,763.8,93.2
36.9656481481,814.0,9.77999947656,9.68380274317,9.7330970026,64638.4,761.8,93.6
36.9864814815,811.8,9.65674649915,9.48638885981,9.57319664158,64637.6,763.2,95.0
37.0073148148,810.2,9.56600858819,9.35938113563,9.50077184026,64639.2,761.4,92.6
37.0281481481,807.0,9.70991226922,9.47622289725,9.63663993511,64636.6,764.0,95.6
37.0489814815,803.4,9.71850687623,9.54994761655,9.64791810198,64638.0,763.0,95.4
37.0698148148,802.8,9.67103332635,9.57021588765,9.61918966621,64636.4,765.6,95.2
37.0906481481,801.2,9.6105025942,9.5136955781,9.57913386033,64638.0,762.2,94.8
37.1114814815,797.6,9.64625386672,9.45584919511,9.51161750743,64637.6,764.4,95.0
37.1323148148,796.0,9.44551366092,9.34118078859,9.40375376598,64639.0,764.2,94.8
37.1531481481,793.0,9.43488067139,9.34809512572,9.39424989746,64639.2,762.4,94.4
37.1739814815,791.2,9.37179285377,9.26163812321,9.31163559814,64638.0,765.6,95.8
37.1948148148,789.0,9.27860983607,9.0944470687,9.17169099893,64637.8,763.8,95.8
37.2156481481,788.2,9.22181436812,9.09801602943,9.17443338872,64638.0,764.4,94.8
37.2364814815,785.4,9.26957708765,9.16185851162,9.22784242946,64637.6,764.8,94.8
37.2573148148,783.4,9.23965770685,9.14463493397,9.19835482806,64639.6,764.2,93.4
37.2781481481,779.2,9.31525993643,9.20788125575,9.25214798504,64638.8,766.6,95.0
37.2989814815,777.6,9.35678259956,9.10261125414,9.28622973607,64640.0,763.8,92.4
37.3198148148,776.2,9.4350523051,9.29828111859,9.3659763729,64639.2,764.4,93.6
37.3406481481,775.6,9.60625098575,9.44792597655,9.53406466264,64639.4,766.2,93.2
37.3614814815,773.75,9.68453711251,9.50070974186,9.61100450278,64638.75,765.75,95.0
37.3858680556,770.0,9.73362962184,9.58878283506,9.62908577969,64639.4,766.6,93.4
37.4067013889,771.0,9.74517486195,9.53996424252,9.65590050219,64639.6,767.8,92.6
37.4275347222,769.6,9.72102564103,9.66772717711,9.69901502807,64640.0,765.4,95.4
37.4483680556,769.0,9.82262771803,9.65872452334,9.75515505188,64641.8,764.8,94.4
37.4692013889,774.2,9.85283524803,9.63121928142,9.75680856642,64639.4,766.8,94.4
37.4900347222,775.2,9.79432251281,9.64316694267,9.74789914659,64641.6,766.6,92.2
37.5108680556,776.4,9.82368704516,9.66088510459,9.73866041623,64640.4,767.2,94.6
37.5317013889,781.4,9.91854146431,9.70923363701,9.82692690455,64642.4,765.8,91.6
37.5525347222,784.4,9.79051570213,9.72724647573,9.75605579905,64642.2,767.2,92.0
37.5733680556,789.0,9.78987561014,9.55865921788,9.66157373014,64640.6,766.2,93.0
37.5942013889,793.6,9.77065519593,9.62069236821,9.70170310852,64640.8,767.4,91.8
37.6150347222,799.6,9.66708608577,9.39696636278,9.5735180521,64641.2,768.2,93.4
37.6358680556,805.2,9.53090785269,9.3853749247,9.4703977677,64643.6,766.2,94.0
37.6567013889,813.0,9.48942297623,9.36827225131,9.43030141081,64642.0,766.0,91.0
37.6775347222,817.0,9.56627420199,9.39424385139,9.48550084264,64641.8,767.0,93.4
37.6983680556,824.2,9.7387950421,9.49036424967,9.61958372446,64641.8,767.2,93.0
37.7192013889,829.0,9.78959607044,9.68526021382,9.72828401038,64642.4,768.0,91.0
37.7400347222,834.2,10.0540597062,9.58996132943,9.80021707284,64643.2,767.4,93.0
37.7608680556,838.4,10.148715673,9.99986947896,10.0704602845,64642.2,766.6,92.6
37.7817013889,840.6,10.4825264257,10.1824636508,10.299930179,64641.8,766.8,92.4
37.8025347222,843.2,10.589874739,10.399733876,10.4573310162,64641.8,768.2,93.4
37.8233680556,847.2,10.6121661102,10.5627331785,10.5766086546,64643.0,766.8,93.8
37.8442013889,848.8,10.8430308407,10.5963635415,10.703183595,64645.4,766.0,92.4
37.8650347222,848.8,10.8981034618,10.7457994156,10.8170321872,64641.0,768.0,91.6
37.8858680556,848.6,10.9971038693,10.8882773372,10.9320233753,64644.0,766.2,93.8
37.9067013889,849.2,11.0283649079,10.8726717796,10.9347026868,64645.2,766.4,94.2
37.9275347222,846.4,11.0122428736,10.8722016386,10.9203595816,64642.2,766.4,93.2
37.9483680556,843.8,11.0122670564,10.8109977295,10.9308947889,64641.4,767.4,93.4
37.9692013889,841.4,11.1786879683,10.9630374064,11.0631538071,64644.6,766.2,91.8
37.9900347222,840.6,11.1245234738,11.0202204922,11.0788752064,64646.0,767.6,93.4
38.0108680556,840.0,11.1847723951,10.8952179477,11.054599914,64644.2,766.6,93.8
38.0317013889,836.2,11.357747583,11.0056388033,11.2073379494,64643.8,768.0,91.2
38.0525347222,834.6,11.5529918997,11.4575841522,11.5048157305,64644.4,768.4,93.6
38.0733680556,831.4,11.4928911191,11.3780902106,11.4256430478,64644.2,768.0,92.8
38.0942013889,828.4,11.6205192564,11.5558895802,11.590995879,64643.4,767.6,93.6
38.1150347222,826.6,11.9819032925,11.5836753902,11.7518071281,64643.8,768.2,91.4
38.1358680556,825.2,12.226978935,11.9868193943,12.048891379,64643.4,769.2,93.8
38.1567013889,820.8,12.3582175472,12.2046554204,12.2931376232,64642.6,770.0,91.8
38.1775347222,817.6,12.7478210799,12.3920814361,12.595716678,64644.8,769.2,93.6
38.1983680556,815.2,13.0730615131,12.777940676,12.9012791328,64644.8,769.2,93.4
38.2192013889,813.8,13.2642645788,13.0709795705,13.1860051518,64644.4,769.2,92.4
38.2400347222,812.0,13.3834486011,13.2163379691,13.3017174531,64646.2,770.2,94.2
38.2608680556,811.0,13.3895961025,13.2450551466,13.3099455128,64645.6,768.2,91.2
38.2817013889,806.8,13.4214540308,13.1780276227,13.3195574867,64645.0,769.4,90.6
38.3025347222,803.2,13.2438474643,12.8192827933,13.0396165466,64644.8,769.8,90.6
38.3233680556,801.8,13.0367525625,12.6155903406,12.7767665404,64645.2,770.8,93.0
38.3442013889,798.8,12.7868736398,12.3128573677,12.5443921908,64646.0,772.0,90.8
38.3650347222,797.0,12.3444108761,11.9118387249,12.0613261428,64645.25,769.75,92.5
38.3894097222,796.4,11.798140561,11.526836566,11.6918078285,64644.2,771.8,94.0
38.4102430556,794.4,11.5828348027,11.4046538472,11.4661120847,64644.8,770.8,89.0
38.4310763889,794.2,11.2069092245,10.8817399065,11.1096450465,64645.8,772.0,93.4
38.4519097222,793.2,10.9900779589,10.5978942946,10.7928737235,64645.2,772.0,92.8
38.4727430556,794.8,10.7093462851,10.361192699,10.5417337676,64646.2,773.2,91.6
38.4935763889,797.0,10.6179595477,10.2915005247,10.4368114184,64645.4,771.6,92.0
38.5144097222,801.0,10.2488065887,10.1411934426,10.1786889401,64645.8,772.4,93.4
38.5352430556,803.4,10.1378785892,10.0088641788,10.0495118144,64645.8,772.6,92.4
38.5560763889,806.0,10.0739023368,9.91526445458,10.0163725524,64647.2,772.6,91.6
38.5769097222,812.0,10.3045870118,9.95220751998,10.118858444,64647.0,772.8,91.2
38.5977430556,815.2,10.2640358228,10.2166867375,10.2325787206,64647.0,771.4,90.4
38.6185763889,822.2,10.4042653408,10.1549373184,10.2837851013,64646.8,771.4,92.0
38.6394097222,826.8,10.6991131922,10.5248560963,10.6331468476,64647.0,771.0,92.4
38.6602430556,831.6,11.0293741017,10.7763945916,10.8918571149,64647.2,771.2,91.0
38.6810763889,838.0,11.1712128338,10.867666658,11.0818396111,64646.8,771.8,91.2
38.7019097222,841.0,11.2727272727,11.0309954042,11.1220965609,64647.8,771.2,88.2
38.7227430556,845.6,11.2707289056,11.1027481275,11.2076561033,64648.2,771.2,91.4
38.7435763889,848.8,11.3172341813,11.1625515477,11.2676248852,64647.8,770.4,92.8
38.7644097222,852.8,11.2813160435,11.0965562223,11.1764238475,64647.8,771.8,90.8
38.7852430556,853.0,11.1727277471,11.0107737257,11.1045236742,64647.2,772.2,92.2
38.8060763889,854.0,11.3109151623,10.9884682616,11.1230865098,64648.0,771.8,92.2
38.8269097222,854.2,11.2734625721,11.0158833655,11.1377092787,64648.0,771.0,90.4
38.8477430556,853.6,11.1874967399,11.074510827,11.1016505722,64647.6,772.6,90.0
38.8685763889,851.4,11.0708024627,10.8103488767,10.9555852562,64646.6,770.4,92.6
38.8894097222,848.2,10.8389823875,10.5455423322,10.6261632231,64647.6,772.6,91.6
38.9102430556,843.0,10.6573300616,10.2966484679,10.4465587709,64648.0,772.4,89.6
38.9310763889,839.2,10.4684185779,10.252011074,10.3638470804,64647.8,773.2,90.2
38.9519097222,833.6,10.3415462598,10.112670168,10.2159414973,64648.6,770.8,89.6
38.9727430556,828.0,10.3009592013,10.157666257,10.2069196061,64646.0,772.8,90.8
38.9935763889,824.2,10.2195275096,10.0920006278,10.1382614328,64648.0,771.6,90.6
39.0144097222,820.0,10.2417979174,10.0833071608,10.1635612974,64646.0,773.6,89.8
39.0352430556,815.2,10.381978632,10.2293373825,10.3316978429,64648.8,773.0,89.6
39.0560763889,812.4,10.4486218822,10.3224116707,10.3920887128,64647.4,772.6,90.6
39.0769097222,808.4,10.5821451038,10.3001912547,10.4730627935,64647.0,774.8,90.2
39.0977430556,803.2,10.7018850117,10.6198652581,10.6508579816,64647.0,773.2,90.8
39.1185763889,800.4,10.7886799381,10.6290517151,10.7221854636,64647.2,773.8,90.4
39.1394097222,795.8,11.0408939485,10.750406632,10.8579502822,64648.0,773.8,90.6
39.1602430556,792.6,11.1638788961,10.9862201108,11.0569417728,64648.8,774.8,88.8
39.1810763889,791.0,11.1864099601,11.0061981301,11.0748922434,64648.0,774.4,91.2
39.2019097222,787.4,11.4257527192,11.2276548789,11.3190377043,64648.6,773.4,89.2
39.2227430556,783.2,11.675733922,11.3977920883,11.5462239184,64648.2,774.8,89.6
39.2435763889,779.6,12.0769837306,11.8164713302,11.9155271817,64649.8,774.4,90.0
39.2644097222,775.2,12.2908627307,12.0309731023,12.1462554859,64648.2,775.0,91.0
39.2852430556,773.8,12.5379373849,12.2267718606,12.3717965677,64647.2,775.4,89.8
39.3060763889,769.8,12.8527484672,12.575464997,12.6656527388,64649.6,774.0,91.0
39.3269097222,766.2,12.8835465024,12.7118309563,12.8310593309,64648.2,775.4,90.2
