tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
36.3436226852,776.833333333,9.94652239179,9.48920795796,9.72200840946,404.833333333,1058.16666667,183.166666667
36.3644560185,775.6,9.41242337045,9.26560105102,9.32537967884,404.2,1057.8,182.6
36.3852893519,771.4,9.32277333,9.11334209045,9.24497994977,402.6,1057.2,183.6
36.4061226852,770.6,9.42513845865,9.24102756657,9.30540285356,406.0,1055.2,180.6
36.4269560185,770.2,9.21556417798,9.04940550688,9.13046821082,403.2,1058.8,179.4
36.4477893519,770.8,27.930995652,9.08763144717,15.9907208424,402.4,1045.4,182.4
36.4686226852,769.6,45.8670648571,21.2874566094,29.1293963415,402.4,1037.2,183.6
36.4894560185,771.4,27.4791666667,12.6520242788,21.2996876441,404.6,1041.2,180.6
36.5102893519,771.6,33.7015485687,28.2536832557,30.0296231772,403.2,1031.6,174.4
36.5311226852,772.4,90.9013719179,54.4203777833,79.0520893025,411.8,1039.0,150.0
36.5519560185,774.8,130.690662754,36.1205403208,79.2577982158,410.8,1038.8,158.8
36.5727893519,776.8,35.0998092617,28.2605977241,33.2524314114,406.4,1038.6,173.2
36.5936226852,779.4,32.1907469307,26.2850042202,27.9895498464,400.8,1035.4,171.0
36.6144560185,784.2,25.6478692827,18.5147862474,21.707508164,403.2,1043.2,175.2
36.6352893519,787.0,20.3215313399,17.442875,19.2224586242,402.4,1049.0,178.2
36.6561226852,788.4,17.2300309501,16.4052263066,16.7190070954,403.0,1046.8,177.4
36.6769560185,791.4,17.0154379824,16.4009563695,16.7849199601,401.4,1041.2,182.0
36.6977893519,794.2,70.9981566532,17.25621875,28.164094549,405.8,1049.2,176.2
36.7186226852,799.0,10.9511623547,8.97779096645,9.43502835256,403.0,1055.0,183.2
36.7394560185,801.0,8.95536467281,8.83018396477,8.87673051663,403.4,1059.0,182.8
36.7602893519,807.4,9.01545715713,8.70464978297,8.84837275518,403.8,1057.2,184.8
36.7811226852,808.6,9.38809278511,8.93785134291,9.14177832325,405.2,1055.0,179.6
36.8019560185,810.8,9.88242639943,9.52908682354,9.6950306476,404.8,1057.0,183.6
36.8227893519,812.0,10.1871118739,9.8391346424,9.97100314622,402.2,1056.4,183.0
36.8436226852,812.8,10.871061334,10.2304547299,10.5631609916,403.6,1057.8,178.8
36.8644560185,813.4,11.707800312,10.8525695029,11.2278035014,402.0,1056.6,180.8
36.8852893519,814.4,11.9590913346,11.5935218124,11.7573380696,401.6,1054.2,181.8
36.9061226852,813.4,12.933988764,12.1899382061,12.5117109672,403.2,1053.6,184.0
36.9269560185,813.8,14.7977415934,13.2169761273,13.9917994419,403.0,1053.0,176.8
36.9477893519,813.4,16.9260842434,15.0015289089,15.7955021336,404.6,1046.6,182.6
36.9686226852,814.0,18.6943638689,17.0697500234,17.9021398587,404.4,1052.4,170.8
36.9894560185,813.8,20.0103298692,19.1862656391,19.7412422967,402.2,1046.4,176.6
37.0102893519,812.8,20.1414440839,19.5293052868,19.9113416705,401.8,1045.2,180.2
37.0311226852,812.2,19.8138671326,19.5557324344,19.6944183718,399.8,1041.4,174.8
37.0519560185,810.8,20.3057523643,19.6015920087,19.9721672046,405.6,1051.0,169.0
37.0727893519,807.6,20.8841918073,20.4014231766,20.581384654,404.0,1044.8,179.2
37.0936226852,807.6,21.7792069934,20.6338318399,21.1476685384,408.6,1056.2,166.8
37.1144560185,804.8,23.9842359919,22.4755126885,23.4033259804,403.8,1044.0,177.6
37.1352893519,802.6,27.0013108205,24.0323134561,24.934886465,401.8,1042.4,176.0
37.1561226852,801.2,40.6123914809,32.3246931701,37.9900869506,408.6,1040.0,172.8
37.1769560185,799.6,40.6495643756,37.2948782011,38.9472210558,407.0,1046.2,166.2
37.1977893519,798.4,37.4628837326,34.8145360277,35.7638758252,406.4,1037.2,173.2
37.2186226852,797.0,34.2631891301,31.6697379517,33.4243257522,403.8,1040.4,167.4
37.2394560185,795.8,31.2614711854,30.5973888056,30.8186454212,403.6,1032.4,174.6
37.2602893519,793.4,393.983611675,28.398263531,103.933567642,397.4,1000.4,198.0
37.2811226852,792.0,225.91870198,17.4992657397,121.084487426,401.4,1006.4,178.4
37.3019560185,788.8,16.4113989314,11.9103577566,14.0965967354,406.6,1051.2,179.4
37.3227893519,787.0,11.686658545,11.1973462274,11.3892085233,403.0,1052.33333333,179.666666667
37.34375,785.6,9.99956251367,9.66933441711,9.89108023314,403.0,1054.6,180.0
37.3645833333,783.4,346.541139735,21.813630824,160.850339371,401.4,991.2,172.4
37.3854166667,783.0,240.0425625,9.44757409028,94.7021568983,405.0,1037.2,176.4
37.40625,780.4,11.2994655749,9.97060019391,10.6254302816,404.4,1053.8,182.2
37.4270833333,780.4,11.7635050644,11.2634706195,11.4546807844,402.8,1053.0,178.4
37.4479166667,778.8,115.027918464,14.4522848832,61.0706379215,416.0,1053.4,148.4
37.46875,778.4,262.96522527,120.689454591,184.440335661,408.6,1004.8,168.0
37.4895833333,779.2,122.509027191,103.874605308,110.014001499,409.2,1021.4,153.2
37.5104166667,779.0,113.112694543,106.569128314,110.131481158,407.2,1020.8,158.6
37.53125,779.4,115.285062215,111.626692517,112.791926207,402.0,997.6,186.6
37.5520833333,783.0,110.2581351,106.964114907,108.713055994,408.0,1022.6,164.6
37.5729166667,784.2,104.287249664,98.4904227729,101.301796393,397.2,998.6,179.2
37.59375,784.8,104.745658421,98.0269662219,101.246899053,399.0,1002.0,184.6
37.6145833333,786.6,101.720308548,98.6493486207,100.533148048,406.0,1004.6,177.6
37.6354166667,791.0,101.998219751,90.6040528304,95.7953985022,411.0,1027.0,156.8
37.65625,796.0,90.3756831881,83.8743636988,86.5790161074,404.2,1005.8,187.8
