tDayStart,tempAvg,energyHigh,energyLow,envergyAvg,xAvg,yAvg,zAvg
37.5998611111,772.166666667,7.2878779348,7.0635184195,7.21012404173,870.166666667,567.333333333,65528.0
37.6206944444,772.4,7.44410042783,7.19544597371,7.3125990153,870.6,567.0,65527.8
37.6415277778,772.6,7.63364580694,7.39092982012,7.49267810455,869.8,566.8,65527.6
37.6623611111,774.2,7.98641159094,7.58016663852,7.78878822218,870.6,568.6,65528.6
37.6831944444,775.2,8.22024746907,7.949819982,8.04143754214,869.6,568.4,65529.4
37.7040277778,774.8,8.2402734408,8.07022874989,8.12647022913,869.2,567.4,65528.0
37.7248611111,776.0,8.3117036537,8.24166736984,8.26970020116,868.6,567.6,65532.6
37.7456944444,777.0,8.50320693147,8.12230317009,8.31846855625,871.4,567.4,65528.8
37.7665277778,778.2,8.46269370307,8.26643413687,8.32645852257,871.0,565.8,65531.6
37.7873611111,779.0,8.51071669667,8.41178952105,8.45662573636,868.6,567.2,65529.2
37.8081944444,778.4,8.5222512721,8.24823572413,8.36872793607,870.4,566.8,65530.0
37.8290277778,779.8,8.63967508924,8.4292338823,8.52191261348,869.6,567.2,65530.2
37.8498611111,781.2,8.91168947975,8.5751237067,8.71312005274,871.8,567.6,65529.6
37.8706944444,781.0,9.09041326961,8.93752284549,9.02397108229,870.2,567.2,65529.6
37.8915277778,781.2,9.0317205663,8.92155925916,8.98135576337,868.6,567.4,65529.6
37.9123611111,781.6,9.15825398163,8.93074286356,9.03346091677,869.0,567.2,65529.6
37.9331944444,781.0,9.25833192829,9.13719649281,9.19612395983,867.8,566.6,65531.6
37.9540277778,782.0,9.40234725966,9.11080511451,9.21953874986,870.4,566.8,65529.4
37.9748611111,781.6,9.390093227,9.05453060305,9.1703997172,870.8,566.2,65532.4
37.9956944444,781.6,9.36156223658,9.17883027136,9.23976442444,871.2,567.6,65528.8
38.0165277778,782.0,9.29908195064,9.1212835846,9.18694620397,869.4,564.4,65529.4
38.0373611111,781.6,9.40413517993,9.23331460674,9.311598593,869.4,568.4,65530.0
38.0581944444,780.6,9.38207361618,9.23316949867,9.31778000996,868.6,567.4,65529.8
38.0790277778,781.0,9.51967751903,9.33682908314,9.43776193665,871.0,566.6,65530.4
38.0998611111,778.8,9.49661355142,9.38416554206,9.45335133656,871.4,567.6,65530.2
